a.event_date,c.area,c.regional,c.cluster,c.kabupaten,id pelanggan,a.package_keyword,b.grouping,b.day,b.quota_bns_mb,rev,trx,subs
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144471201086816,58774,SAUDI ARABIA (HAJI),20,10000,450200,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144471226177286,58774,SAUDI ARABIA (HAJI),20,10000,450000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144471228946601,58774,SAUDI ARABIA (HAJI),20,10000,450000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144471255373072,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144471261729214,58774,SAUDI ARABIA (HAJI),20,10000,451000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144471367588531,69340,SAUDI ARABIA (UMROH),17,20000,357637,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144471385162302,69340,SAUDI ARABIA (UMROH),17,20000,361250,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144471444734280,58774,SAUDI ARABIA (HAJI),20,10000,450200,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144471462190452,58777,SAUDI ARABIA (HAJI),20,10000,549000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144471548177608,58774,SAUDI ARABIA (HAJI),20,10000,450000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144471549854561,58774,SAUDI ARABIA (HAJI),20,10000,450200,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144471552321035,70217,ROAMax MALAYSIA HOTSPOT,3,8000,112700,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144471761232082,58775,SAUDI ARABIA (HAJI),30,15000,648000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144471878319585,58776,SAUDI ARABIA (HAJI),45,20000,792500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144472017349801,58776,SAUDI ARABIA (HAJI),45,20000,791200,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144472097480513,58774,SAUDI ARABIA (HAJI),20,10000,450000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144488560679079,58778,SAUDI ARABIA (HAJI),30,15000,784000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144488561169577,69340,SAUDI ARABIA (UMROH),17,20000,361250,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144488596609380,58774,SAUDI ARABIA (HAJI),20,10000,450300,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144489024478564,58774,SAUDI ARABIA (HAJI),20,10000,450000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144489039749299,24257,ROAMax USA-EUROPE,30,10000,382530,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144489126217109,58776,SAUDI ARABIA (HAJI),45,20000,792200,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144489187838088,58774,SAUDI ARABIA (HAJI),20,10000,450000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144489188084165,58774,SAUDI ARABIA (HAJI),20,10000,445500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144489208138509,58777,SAUDI ARABIA (HAJI),20,10000,543510,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144489210342691,58774,SAUDI ARABIA (HAJI),20,10000,451000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144489217581159,58774,SAUDI ARABIA (HAJI),20,10000,445500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144489218422476,58777,SAUDI ARABIA (HAJI),20,10000,550000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144489220799204,58774,SAUDI ARABIA (HAJI),20,10000,445500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144489221379264,58774,SAUDI ARABIA (HAJI),20,10000,445500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144489272796339,58774,SAUDI ARABIA (HAJI),20,10000,445500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144489279871875,58776,SAUDI ARABIA (HAJI),45,20000,784080,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144489282434788,58774,SAUDI ARABIA (HAJI),20,10000,450100,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144489313919212,58775,SAUDI ARABIA (HAJI),30,15000,641520,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144489425759748,58774,SAUDI ARABIA (HAJI),20,10000,452000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144489451480878,58776,SAUDI ARABIA (HAJI),45,20000,795000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144489519319194,58775,SAUDI ARABIA (HAJI),30,15000,648000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144489884516000,58774,SAUDI ARABIA (HAJI),20,10000,450000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144489935682145,58774,SAUDI ARABIA (HAJI),20,10000,450000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144489955235871,57530,ROAMax ASIA AUSTRALIA,15,5000,225000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144490070066039,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144490087146069,58776,SAUDI ARABIA (HAJI),45,20000,792030,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144490200070641,58774,SAUDI ARABIA (HAJI),20,10000,450200,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144490215114389,58776,SAUDI ARABIA (HAJI),45,20000,792200,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144490347520007,58774,SAUDI ARABIA (HAJI),20,10000,459000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144490831163501,58774,SAUDI ARABIA (HAJI),20,10000,450000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144491082238769,58774,SAUDI ARABIA (HAJI),20,10000,451000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144491263840398,69340,SAUDI ARABIA (UMROH),17,20000,362050,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144491278109414,58774,SAUDI ARABIA (HAJI),20,10000,451000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144491279367192,58775,SAUDI ARABIA (HAJI),30,15000,641520,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144491279367675,58774,SAUDI ARABIA (HAJI),20,10000,445500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144491279367997,58774,SAUDI ARABIA (HAJI),20,10000,445500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144491279393596,58777,SAUDI ARABIA (HAJI),20,10000,550000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144491344764587,58774,SAUDI ARABIA (HAJI),20,10000,450000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144491356081047,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144491373681199,58774,SAUDI ARABIA (HAJI),20,10000,450000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144491396469507,58777,SAUDI ARABIA (HAJI),20,10000,550000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144491397457334,58774,SAUDI ARABIA (HAJI),20,10000,445500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144491643085052,58778,SAUDI ARABIA (HAJI),30,15000,784000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144491650381940,58774,SAUDI ARABIA (HAJI),20,10000,449750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144491799832536,58776,SAUDI ARABIA (HAJI),45,20000,795000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144491866035897,58774,SAUDI ARABIA (HAJI),20,10000,450330,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144492130778616,58774,SAUDI ARABIA (HAJI),20,10000,445500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144492179677191,69340,SAUDI ARABIA (UMROH),17,20000,357637,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144492405599268,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144492563561106,58774,SAUDI ARABIA (HAJI),20,10000,450000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144492598209778,58778,SAUDI ARABIA (HAJI),30,15000,784000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144492676713769,58774,SAUDI ARABIA (HAJI),20,10000,452000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144492704272116,58775,SAUDI ARABIA (HAJI),30,15000,648500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144492827389805,58774,SAUDI ARABIA (HAJI),20,10000,452000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144492835837383,58774,SAUDI ARABIA (HAJI),20,10000,450030,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144492902309959,58775,SAUDI ARABIA (HAJI),30,15000,648200,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144493257198993,69340,SAUDI ARABIA (UMROH),17,20000,357637,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144493332885001,58774,SAUDI ARABIA (HAJI),20,10000,449995,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144493411358264,58775,SAUDI ARABIA (HAJI),30,15000,648150,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144493427951108,58776,SAUDI ARABIA (HAJI),45,20000,784080,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144493756457486,58774,SAUDI ARABIA (HAJI),20,10000,451000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144493837728584,58774,SAUDI ARABIA (HAJI),20,10000,450000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144493860017194,58775,SAUDI ARABIA (HAJI),30,15000,641520,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144494025850230,58774,SAUDI ARABIA (HAJI),20,10000,450200,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144494126672317,58778,SAUDI ARABIA (HAJI),30,15000,783055,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144494542367279,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144494643387120,69340,SAUDI ARABIA (UMROH),17,20000,361250,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144495049044215,43210,SAUDI ARABIA (UMROH),17,10000,315562,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144557331978993,58774,SAUDI ARABIA (HAJI),20,10000,450000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144557338426951,58774,SAUDI ARABIA (HAJI),20,10000,450000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144557379126371,43210,SAUDI ARABIA (UMROH),17,10000,318780,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144559875335967,58775,SAUDI ARABIA (HAJI),30,15000,650000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144560026755041,58775,SAUDI ARABIA (HAJI),30,15000,647750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144560065130380,43210,SAUDI ARABIA (UMROH),17,10000,315562,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144560193414076,58774,SAUDI ARABIA (HAJI),20,10000,450150,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144560329355254,58774,SAUDI ARABIA (HAJI),20,10000,452000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144560369224374,69340,SAUDI ARABIA (UMROH),17,20000,361460,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144560435226186,58774,SAUDI ARABIA (HAJI),20,10000,451000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144560448540955,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144560538435535,43210,SAUDI ARABIA (UMROH),17,10000,325326,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144560572783022,58776,SAUDI ARABIA (HAJI),45,20000,792300,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144560817941172,58778,SAUDI ARABIA (HAJI),30,15000,786000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144560896336925,58774,SAUDI ARABIA (HAJI),20,10000,450000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144561105454144,58777,SAUDI ARABIA (HAJI),20,10000,549000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144561129382884,58774,SAUDI ARABIA (HAJI),20,10000,450800,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144561134479385,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144561319796687,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144561429597606,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144561537947110,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144561862213921,58774,SAUDI ARABIA (HAJI),20,10000,456750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144561881730065,69340,SAUDI ARABIA (UMROH),17,20000,362050,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144561883743071,58776,SAUDI ARABIA (HAJI),45,20000,793000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144561888961449,43210,SAUDI ARABIA (UMROH),17,10000,319550,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144561899309701,69340,SAUDI ARABIA (UMROH),17,20000,363250,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144562169626125,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144562593832697,58774,SAUDI ARABIA (HAJI),20,10000,445500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144562609760289,59881,SAUDI ARABIA Talkmania,20,0,406000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144562764219089,58775,SAUDI ARABIA (HAJI),30,15000,648350,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144562821336507,6320,ROAMax ASIA AUSTRALIA,30,10000,342000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144562871615565,59882,SAUDI ARABIA Talkmania,30,0,541000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144562906683228,69340,SAUDI ARABIA (UMROH),17,20000,361450,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144563314167236,58776,SAUDI ARABIA (HAJI),45,20000,792120,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144563840932832,58776,SAUDI ARABIA (HAJI),45,20000,792200,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144564073012860,43210,SAUDI ARABIA (UMROH),17,10000,319550,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144564129963620,58774,SAUDI ARABIA (HAJI),20,10000,450500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144564187876424,58774,SAUDI ARABIA (HAJI),20,10000,450500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144564192340218,58776,SAUDI ARABIA (HAJI),45,20000,792500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867830684871,58775,SAUDI ARABIA (HAJI),30,15000,648000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867846422207,58774,SAUDI ARABIA (HAJI),20,10000,450030,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867880995876,69340,SAUDI ARABIA (UMROH),17,20000,361450,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867884356682,58775,SAUDI ARABIA (HAJI),30,15000,648120,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867886190679,58775,SAUDI ARABIA (HAJI),30,15000,648030,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867899022678,24257,ROAMax USA-EUROPE,30,10000,382500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867913885715,58775,SAUDI ARABIA (HAJI),30,15000,648000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867922383042,58774,SAUDI ARABIA (HAJI),20,10000,450200,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,186792560341,43210,SAUDI ARABIA (UMROH),17,10000,318750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867932460147,43210,SAUDI ARABIA (UMROH),17,10000,318750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867940162318,24248,ROAMax THAILAND,7,30000,127700,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867960333226,69340,SAUDI ARABIA (UMROH),17,20000,361250,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,186796964105,58775,SAUDI ARABIA (HAJI),30,15000,649000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,186797123035,58776,SAUDI ARABIA (HAJI),45,20000,784080,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867973104367,58777,SAUDI ARABIA (HAJI),20,10000,543510,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867991034684,58776,SAUDI ARABIA (HAJI),45,20000,784080,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,186799372021,58775,SAUDI ARABIA (HAJI),30,15000,649000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867998041841,69340,SAUDI ARABIA (UMROH),17,20000,357637,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868002165879,58775,SAUDI ARABIA (HAJI),30,15000,648200,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868003283242,58778,SAUDI ARABIA (HAJI),30,15000,784000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868003293592,58778,SAUDI ARABIA (HAJI),30,15000,775170,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868007601561,69340,SAUDI ARABIA (UMROH),17,20000,361450,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,186801404738,6320,ROAMax ASIA AUSTRALIA,30,10000,340000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868025296864,60083,ROAMax AUSTRALIA,30,75000,572000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,186805090005,69340,SAUDI ARABIA (UMROH),17,20000,361250,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868057956795,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868083984676,58774,SAUDI ARABIA (HAJI),20,10000,449995,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,186808794408,48832,ROAMax USA-EUROPE,30,5000,315000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868094315954,58775,SAUDI ARABIA (HAJI),30,15000,648300,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868098519848,58774,SAUDI ARABIA (HAJI),20,10000,450000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868109643614,24071,SAUDI ARABIA (UMROH),12,5000,233950,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868111313506,50456,ROAMax MALAYSIA,3,15000,90210,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868111889150,43210,SAUDI ARABIA (UMROH),17,10000,318780,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868138859341,24255,ROAMax SOUTH-KOREA,7,20000,270000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,186814304610,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868171539880,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868178679885,69340,SAUDI ARABIA (UMROH),17,20000,361250,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868180176863,58774,SAUDI ARABIA (HAJI),20,10000,450150,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868190317931,58774,SAUDI ARABIA (HAJI),20,10000,445500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868215532072,58774,SAUDI ARABIA (HAJI),20,10000,450050,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868216657140,58775,SAUDI ARABIA (HAJI),30,15000,648002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868220737869,24248,ROAMax THAILAND,7,30000,127500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,186822534263,58774,SAUDI ARABIA (HAJI),20,10000,450000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868239780719,58776,SAUDI ARABIA (HAJI),45,20000,792150,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868242371600,58775,SAUDI ARABIA (HAJI),30,15000,648150,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868287467907,58774,SAUDI ARABIA (HAJI),20,10000,450150,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868294498064,58776,SAUDI ARABIA (HAJI),45,20000,784080,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868308353425,69339,SAUDI ARABIA (UMROH),12,10000,255210,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,186831523836,43210,SAUDI ARABIA (UMROH),17,10000,315562,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868317121140,58774,SAUDI ARABIA (HAJI),20,10000,445500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868322848416,58775,SAUDI ARABIA (HAJI),30,15000,649000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868326961207,58776,SAUDI ARABIA (HAJI),45,20000,784080,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868336002645,58775,SAUDI ARABIA (HAJI),30,15000,649000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868342154340,58776,SAUDI ARABIA (HAJI),45,20000,792200,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,186834673387,58778,SAUDI ARABIA (HAJI),30,15000,775170,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,186834692431,58775,SAUDI ARABIA (HAJI),30,15000,648000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868347833523,58775,SAUDI ARABIA (HAJI),30,15000,641520,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868358778970,58775,SAUDI ARABIA (HAJI),30,15000,641520,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868361687228,43210,SAUDI ARABIA (UMROH),17,10000,315562,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868362461569,58775,SAUDI ARABIA (HAJI),30,15000,648000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868365902093,58778,SAUDI ARABIA (HAJI),30,15000,783000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,186839013395,69340,SAUDI ARABIA (UMROH),17,20000,357637,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868394879333,69340,SAUDI ARABIA (UMROH),17,20000,362250,1,1
